device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,pages_viewed,time_on_site_sec,added_to_cart,purchased,rating,visit_day,visit_month,visit_weekday,visit_season,session_duration_bucket,location,visit_year
1,0,3,334,2,1772.58,4,0,0.0,15,1121,1,0,4,30,6,6,2,Long,82,2024
1,0,0,316,1,132.07,3,15,59.43,12,855,1,0,4,21,12,5,3,Short,223,2024
1,1,3,464,2,1688.39,3,30,1519.55,1,513,0,0,4,4,10,4,0,Short,163,2024
1,0,3,867,0,240.67,4,0,0.0,11,169,0,0,4,15,5,2,1,Very Short,143,2024
1,1,4,458,2,794.8,3,10,238.44,20,770,1,0,4,1,6,5,2,Short,193,2024
1,1,3,341,5,1005.56,3,15,452.5,5,13,1,0,4,28,5,1,1,Very Short,77,2024
0,0,4,786,0,689.86,3,0,0.0,1,638,1,0,4,25,9,2,0,Short,134,2024
1,0,4,104,5,403.82,2,0,0.0,2,1259,1,0,4,3,8,5,2,Long,79,2024
0,1,4,651,5,1728.1,4,0,0.0,19,1715,1,0,4,14,7,6,2,Very Long,114,2024
1,0,5,56,7,903.76,2,0,0.0,16,161,1,0,4,6,6,3,2,Very Short,100,2024
1,0,5,241,1,283.9,4,0,0.0,7,1622,1,0,4,25,5,5,1,Very Long,31,2024
0,1,5,527,2,772.45,1,0,0.0,12,1238,1,0,4,21,7,6,2,Long,114,2024
0,1,4,624,2,985.15,1,20,197.03,11,962,1,1,4,30,10,2,0,Long,63,2024
1,0,4,34,6,486.36,4,5,97.27,22,1398,0,0,4,18,12,2,3,Very Long,30,2024
1,0,0,182,5,460.15,2,30,276.09,6,969,1,0,4,23,1,1,3,Long,146,2024
1,1,0,85,5,587.35,4,0,0.0,17,121,1,1,4,27,3,2,1,Very Short,16,2024
0,0,5,885,0,473.3,2,10,94.66,16,1124,1,1,2,7,9,5,0,Long,159,2024
0,1,5,14,5,1702.93,3,0,0.0,3,161,0,0,4,24,2,5,3,Very Short,217,2024
0,1,1,709,2,1553.88,4,30,1864.66,3,437,1,0,4,10,8,5,2,Very Short,96,2024
1,1,5,7,5,450.82,4,10,180.33,14,1160,1,1,4,3,6,0,2,Long,93,2024
1,1,3,80,0,590.41,2,5,59.04,7,673,0,0,4,10,3,6,1,Short,199,2024
1,1,3,886,4,155.98,2,0,0.0,14,1004,0,0,4,2,7,1,2,Long,28,2024
1,1,1,767,7,997.58,1,0,0.0,7,1768,1,0,4,4,7,3,2,Very Long,224,2024
0,0,2,57,7,938.78,3,15,422.45,24,595,1,0,4,17,9,1,0,Short,102,2024
0,1,2,519,2,886.85,2,5,88.68,3,990,0,0,4,28,10,0,0,Long,189,2024
1,1,2,828,0,386.65,2,0,0.0,12,973,0,0,4,14,12,5,3,Long,165,2024
1,0,2,176,1,165.69,3,10,49.71,14,349,1,0,4,9,6,6,2,Very Short,69,2024
1,0,0,91,3,1226.91,2,10,245.38,7,1670,0,0,4,8,9,6,0,Very Long,149,2024
1,1,0,52,7,206.09,1,10,20.61,13,1207,0,0,4,14,10,0,0,Long,66,2024
0,0,2,314,4,300.48,4,0,0.0,17,996,1,1,4,26,12,3,3,Long,21,2024
1,0,4,335,3,689.18,2,5,68.92,20,1416,1,0,4,25,8,6,2,Very Long,148,2024
0,0,5,571,3,939.12,2,15,281.74,14,649,1,0,4,30,3,5,1,Short,49,2024
0,0,1,532,5,1261.77,4,25,1261.77,14,1074,1,0,4,4,5,5,1,Long,63,2024
1,1,4,529,1,661.32,3,0,0.0,1,1697,0,0,4,17,3,6,1,Very Long,175,2024
1,1,2,799,7,1158.41,3,15,521.28,20,1544,0,0,4,13,3,2,1,Very Long,97,2024
1,0,1,203,1,722.61,4,0,0.0,8,262,1,1,1,21,4,6,1,Very Short,129,2024
1,0,5,861,7,636.86,3,10,191.06,12,1168,0,0,4,30,6,6,2,Long,184,2024
1,1,4,832,0,156.11,3,10,46.83,13,1693,0,0,4,14,10,0,0,Very Long,13,2024
1,0,0,300,1,344.57,3,20,206.74,3,1490,1,1,4,16,4,1,1,Very Long,143,2024
1,0,4,124,6,1624.84,1,0,0.0,22,1010,0,0,4,9,3,5,1,Long,100,2024
1,0,3,44,2,1985.61,2,0,0.0,10,183,1,0,4,16,2,4,3,Very Short,208,2024
0,1,2,63,6,1845.42,1,25,461.36,5,173,0,0,4,12,3,1,1,Very Short,111,2024
1,1,5,849,3,1122.98,1,20,224.6,7,1600,1,0,4,6,6,3,2,Very Long,37,2024
1,1,5,51,7,612.23,1,30,183.67,15,535,1,0,4,30,5,3,1,Short,184,2024
0,0,3,620,1,389.22,4,25,389.22,22,1660,1,1,3,25,5,5,1,Very Long,52,2024
0,0,1,880,5,675.11,4,0,0.0,14,1691,1,1,5,25,4,3,1,Very Long,23,2024
2,0,3,278,3,1155.66,1,15,173.35,7,62,0,0,4,14,6,4,2,Very Short,35,2024
1,0,0,193,7,859.89,3,20,515.93,22,227,1,0,4,23,8,4,2,Very Short,203,2024
2,1,5,819,5,390.85,3,10,117.26,20,204,0,0,4,17,1,2,3,Very Short,11,2024
1,1,5,1,0,960.16,1,0,0.0,15,732,1,0,4,20,11,2,0,Short,91,2024
0,0,3,831,7,1109.13,1,5,55.46,14,615,1,0,4,21,4,6,1,Short,176,2024
0,0,1,785,4,371.69,3,0,0.0,12,1047,1,0,4,20,2,1,3,Long,119,2024
1,1,4,349,1,695.89,2,0,0.0,22,963,1,0,4,4,3,0,1,Long,216,2024
1,0,3,0,0,950.57,1,10,95.06,17,1587,1,0,4,18,7,3,2,Very Long,50,2024
1,0,2,11,0,170.16,2,0,0.0,7,1195,1,0,4,9,7,1,2,Long,110,2024
1,0,3,739,7,987.04,2,15,296.11,10,177,1,0,4,2,2,4,3,Very Short,219,2024
1,1,1,152,5,1571.33,3,20,942.8,10,188,1,0,4,1,7,0,2,Very Short,14,2024
0,1,5,56,2,1100.0,3,10,330.0,22,1291,1,0,4,21,3,3,1,Long,110,2024
0,1,1,817,0,321.92,1,0,0.0,7,1130,1,1,4,28,11,3,0,Long,97,2024
2,1,0,103,2,1749.52,2,30,1049.71,1,251,0,0,4,22,4,0,1,Very Short,202,2024
1,0,4,24,0,866.42,4,0,0.0,13,965,0,0,4,30,12,0,3,Long,23,2024
1,1,0,208,3,1099.67,4,0,0.0,20,1185,0,0,4,30,7,1,2,Long,191,2024
2,1,1,760,3,557.98,3,5,83.7,23,1204,1,0,4,18,12,2,3,Long,180,2024
1,0,0,897,3,1000.99,3,0,0.0,18,1346,0,0,4,21,7,6,2,Long,63,2024
1,1,3,277,2,1637.77,3,15,737.0,2,1134,0,0,4,15,2,3,3,Long,216,2024
1,0,3,662,7,788.31,1,5,39.42,10,1482,0,0,4,22,8,3,2,Very Long,147,2024
1,1,3,170,5,1781.25,1,10,178.12,12,522,1,1,4,23,6,6,2,Short,33,2024
2,0,3,383,5,1146.11,2,10,229.22,9,696,1,0,4,25,10,4,0,Short,177,2024
0,0,0,820,0,680.49,4,15,408.29,19,825,1,0,4,22,5,2,1,Short,220,2024
1,0,4,873,3,551.29,4,15,330.77,11,120,0,0,4,9,3,5,1,Very Short,47,2024
1,1,5,636,0,767.59,3,25,575.69,8,872,1,1,4,11,2,6,3,Short,6,2024
0,0,4,716,2,629.95,3,0,0.0,2,448,1,1,4,28,9,5,0,Very Short,8,2024
1,1,0,36,2,853.17,1,0,0.0,4,893,1,0,4,25,3,0,1,Short,179,2024
0,1,3,216,2,665.25,3,15,299.36,1,1612,0,0,4,31,8,5,2,Very Long,159,2024
0,1,2,755,6,1508.21,2,10,301.64,15,253,1,1,4,19,2,0,3,Very Short,204,2024
0,0,4,719,6,463.99,1,10,46.4,8,308,0,0,4,30,1,1,3,Very Short,157,2024
1,1,3,783,2,1456.99,2,15,437.1,9,141,1,0,4,16,9,0,0,Very Short,26,2024
0,1,0,413,5,903.33,2,0,0.0,2,1451,1,1,2,5,5,6,1,Very Long,76,2024
1,1,3,63,7,700.76,4,20,560.61,24,1144,0,0,4,26,7,4,2,Long,83,2024
0,1,2,496,3,1193.75,2,15,358.12,19,917,1,0,4,11,1,3,3,Long,144,2024
0,1,5,246,3,1364.14,3,25,1023.1,9,1319,0,0,4,9,3,5,1,Long,61,2024
0,1,5,352,2,1903.12,4,15,1141.87,3,1744,1,0,4,2,2,4,3,Very Long,79,2024
1,0,1,892,3,358.99,2,10,71.8,10,1467,0,0,4,12,4,4,1,Very Long,170,2024
0,1,3,841,4,458.81,2,0,0.0,20,1530,0,0,4,13,4,5,1,Very Long,79,2024
1,1,2,427,7,749.64,3,0,0.0,18,1295,0,0,4,16,5,3,1,Long,131,2024
1,0,5,701,3,1353.71,1,0,0.0,22,673,0,0,4,29,3,4,1,Short,96,2024
1,1,3,222,4,146.4,1,15,21.96,2,1111,1,0,4,15,6,5,2,Long,50,2024
1,1,0,481,0,469.09,1,0,0.0,13,814,1,1,4,24,11,6,0,Short,121,2024
1,0,3,65,4,138.15,3,5,20.72,12,1385,1,0,4,1,2,3,3,Very Long,131,2024
1,1,1,521,0,951.29,3,30,856.16,13,594,1,0,4,22,11,4,0,Short,24,2024
1,0,1,12,6,1937.42,2,10,387.48,9,1340,0,0,4,30,5,3,1,Long,41,2024
0,0,2,550,1,709.74,4,0,0.0,3,31,1,0,4,29,7,0,2,Very Short,23,2024
2,1,1,249,2,614.99,2,0,0.0,9,718,1,1,3,2,9,0,0,Short,36,2024
1,0,2,123,0,679.82,3,10,203.95,3,74,1,0,4,25,9,2,0,Very Short,104,2024
1,1,0,521,2,1150.41,1,15,172.56,5,1142,1,0,4,10,12,1,3,Long,47,2024
1,1,4,262,5,1701.76,1,0,0.0,9,1458,0,0,4,30,12,0,3,Very Long,8,2024
1,1,0,486,2,1036.34,4,30,1243.61,10,965,1,1,5,5,2,0,3,Long,2,2024
0,0,4,883,2,1620.63,1,25,405.16,9,840,1,0,4,29,5,2,1,Short,152,2024
0,1,0,230,3,1259.82,1,0,0.0,24,454,1,0,4,15,7,0,2,Short,49,2024
0,1,3,851,5,1668.12,3,5,250.22,4,831,1,0,4,9,7,1,2,Short,44,2024
1,1,5,70,4,79.93,3,0,0.0,11,1191,1,0,4,27,12,4,3,Long,116,2024
1,1,3,456,4,79.87,2,0,0.0,24,1471,0,0,4,25,8,6,2,Very Long,180,2024
0,0,2,189,1,761.53,1,25,190.38,5,227,0,0,4,26,5,6,1,Very Short,163,2024
0,1,1,567,6,468.94,2,0,0.0,10,357,1,0,4,2,12,0,3,Very Short,220,2024
1,1,3,509,4,332.9,3,0,0.0,13,103,1,0,4,23,9,0,0,Very Short,9,2024
1,0,1,812,5,551.12,3,15,248.0,18,548,1,0,4,17,10,3,0,Short,217,2024
1,0,0,17,2,868.27,4,15,520.96,2,1674,1,0,4,17,8,5,2,Very Long,111,2024
0,0,0,488,3,795.82,1,0,0.0,19,1556,0,0,4,24,1,2,3,Very Long,13,2024
1,1,5,123,0,909.61,3,10,272.88,15,488,1,1,4,20,12,4,3,Short,177,2024
1,1,3,453,6,1656.38,2,5,165.64,16,1298,0,0,4,17,9,1,0,Long,165,2024
0,0,4,694,2,995.01,2,20,398.0,21,1057,1,0,4,24,2,5,3,Long,11,2024
0,1,3,300,5,328.92,4,5,65.78,3,894,1,0,4,1,4,0,1,Short,137,2024
1,1,4,22,3,1431.4,4,0,0.0,3,523,1,0,4,4,5,5,1,Short,204,2024
1,1,3,772,3,1295.81,4,15,777.49,2,618,1,0,4,3,4,2,1,Short,179,2024
1,0,5,500,0,716.9,4,10,286.76,12,1725,1,1,3,14,8,2,2,Very Long,183,2024
0,0,0,20,1,655.44,3,10,196.63,17,468,1,0,4,18,7,3,2,Short,99,2024
1,1,3,746,4,103.29,2,20,41.32,19,447,1,1,5,18,3,0,1,Very Short,20,2024
1,1,5,690,5,247.32,2,30,148.39,18,442,1,1,3,11,9,2,0,Very Short,66,2024
1,0,2,571,0,874.17,4,0,0.0,8,768,1,0,4,14,4,6,1,Short,221,2024
1,0,5,704,5,1218.07,3,10,365.42,9,441,1,0,4,28,2,2,3,Very Short,37,2024
0,0,5,622,5,1447.91,1,10,144.79,9,389,1,0,4,15,12,6,3,Very Short,81,2024
1,1,1,866,5,1071.27,3,10,321.38,17,344,1,1,3,24,4,2,1,Very Short,63,2024
1,0,1,118,7,992.69,2,0,0.0,13,1570,0,0,4,25,3,0,1,Very Long,153,2024
1,0,5,741,6,1518.45,1,0,0.0,6,398,1,1,2,18,9,2,0,Very Short,142,2024
1,1,0,44,4,160.41,3,10,48.12,10,112,0,0,4,5,10,5,0,Very Short,151,2024
1,0,0,215,7,640.18,4,5,128.04,16,653,1,1,5,25,2,6,3,Short,189,2024
1,1,5,492,0,215.32,1,0,0.0,22,1490,0,0,4,21,1,6,3,Very Long,168,2024
0,0,2,366,0,752.23,3,0,0.0,18,613,0,0,4,6,11,2,0,Short,85,2024
2,0,5,712,7,638.28,2,0,0.0,13,1737,1,0,4,2,7,1,2,Very Long,170,2024
1,0,5,816,7,406.09,3,10,121.83,5,60,1,0,4,15,6,5,2,Very Short,183,2024
0,0,2,705,1,215.49,3,25,161.62,24,1135,0,0,4,2,6,6,2,Long,33,2024
1,1,3,641,6,506.2,1,0,0.0,18,497,1,1,4,1,8,3,2,Short,199,2024
1,0,3,55,1,473.88,2,10,94.78,11,1380,0,0,4,2,9,0,0,Very Long,209,2024
2,1,5,100,0,803.5,4,5,160.7,12,111,1,1,4,30,1,1,3,Very Short,3,2024
0,0,2,8,7,328.75,4,0,0.0,11,534,1,0,4,6,4,5,1,Short,190,2024
1,1,0,286,4,462.21,2,0,0.0,6,1396,1,0,4,14,12,5,3,Very Long,91,2024
1,1,3,99,3,1330.45,1,0,0.0,19,698,1,1,3,1,3,4,1,Short,160,2024
0,0,2,751,7,650.35,3,0,0.0,7,372,1,0,4,27,11,2,0,Very Short,11,2024
1,1,3,879,2,510.79,2,15,153.24,16,44,0,0,4,26,5,6,1,Very Short,52,2024
1,0,2,50,3,1389.23,4,0,0.0,1,509,1,0,4,10,3,6,1,Short,157,2024
1,0,3,144,4,339.67,3,20,203.8,24,1295,1,0,4,5,8,0,2,Long,40,2024
2,1,5,640,0,153.36,4,10,61.34,21,1467,0,0,4,30,8,4,2,Very Long,204,2024
2,0,2,74,7,607.22,2,15,182.17,17,899,1,1,1,7,5,1,1,Short,47,2024
1,0,0,883,2,1868.83,1,0,0.0,4,1100,0,0,4,16,10,2,0,Long,57,2024
0,0,4,478,0,625.82,1,15,93.87,2,1358,0,0,4,24,1,2,3,Very Long,171,2024
1,1,3,795,2,757.3,2,5,75.73,15,485,1,0,4,14,2,2,3,Short,156,2024
0,1,3,852,6,1585.85,3,30,1427.26,8,1693,1,0,4,14,8,2,2,Very Long,48,2024
1,0,4,850,1,482.21,4,0,0.0,15,187,1,0,4,29,7,0,2,Very Short,164,2024
2,0,5,301,2,1100.69,2,0,0.0,22,580,1,0,4,12,9,3,0,Short,19,2024
0,0,1,612,5,970.86,3,0,0.0,13,1121,1,0,4,6,11,2,0,Long,197,2024
0,0,3,301,2,1208.38,2,5,120.84,12,28,1,1,4,5,12,3,3,Very Short,49,2024
1,0,3,797,4,294.48,4,25,294.48,21,1274,0,0,4,3,7,2,2,Long,177,2024
0,1,5,851,1,213.54,3,0,0.0,2,307,1,0,4,1,7,0,2,Very Short,173,2024
0,0,5,439,4,368.56,3,15,165.85,4,611,1,0,4,3,12,1,3,Short,165,2024
0,0,0,605,2,1971.22,4,0,0.0,6,240,1,0,4,16,12,0,3,Very Short,117,2024
1,1,0,672,6,1827.36,2,0,0.0,15,1418,1,0,4,18,1,3,3,Very Long,47,2024
1,0,0,51,6,1634.16,2,0,0.0,18,297,1,0,4,3,7,2,2,Very Short,58,2024
0,1,1,174,2,1900.79,3,0,0.0,5,1272,1,0,4,1,12,6,3,Long,22,2024
2,0,1,490,7,255.36,3,0,0.0,5,130,0,0,4,19,1,4,3,Very Short,100,2024
1,1,2,668,2,767.06,4,5,153.41,20,833,1,0,4,22,12,6,3,Short,30,2024
1,1,4,94,4,195.45,3,15,87.95,18,10,0,0,4,30,9,0,0,Very Short,75,2024
0,1,2,129,5,322.11,2,5,32.21,14,73,0,0,4,26,2,0,3,Very Short,95,2024
1,0,5,741,6,1992.7,1,10,199.27,16,1540,1,0,4,21,8,2,2,Very Long,221,2024
0,0,2,681,6,1934.51,2,5,193.45,18,414,1,1,4,6,6,3,2,Very Short,164,2024
2,0,1,617,4,455.37,1,0,0.0,14,829,1,0,4,2,5,3,1,Short,28,2024
0,1,2,773,0,539.5,3,10,161.85,17,597,1,1,4,14,8,2,2,Short,35,2024
1,1,2,484,7,332.19,3,30,298.97,16,1270,0,0,4,25,9,2,0,Long,56,2024
2,0,1,727,2,1851.27,3,25,1388.45,2,1019,0,0,4,22,11,4,0,Long,148,2024
0,0,0,734,4,374.19,3,5,56.13,23,677,0,0,4,1,6,5,2,Short,48,2024
0,0,0,248,6,1512.17,3,30,1360.95,9,103,1,1,4,28,2,2,3,Very Short,73,2024
0,0,2,185,6,980.87,1,0,0.0,10,1728,1,1,3,11,11,0,0,Very Long,131,2024
0,1,3,130,2,1742.53,4,20,1394.02,7,1060,1,1,4,1,5,2,1,Long,151,2024
1,0,5,534,3,841.29,1,5,42.06,17,173,0,0,4,4,10,4,0,Very Short,125,2024
0,1,5,94,6,411.33,1,5,20.57,7,140,1,1,5,18,10,4,0,Very Short,139,2024
0,0,1,233,4,256.43,1,20,51.29,5,257,1,0,4,22,1,0,3,Very Short,166,2024
1,1,0,545,4,317.65,1,10,31.76,23,1033,1,0,4,29,5,2,1,Long,79,2024
0,1,3,150,4,473.55,1,15,71.03,13,1040,1,0,4,31,1,2,3,Long,131,2024
1,1,5,745,5,961.79,4,0,0.0,9,331,1,0,4,8,8,3,2,Very Short,201,2024
0,1,4,56,2,1554.47,2,15,466.34,7,439,1,1,5,17,10,3,0,Very Short,103,2024
0,1,3,297,7,1037.42,2,0,0.0,2,1638,1,1,4,23,7,1,2,Very Long,99,2024
0,1,1,889,0,296.98,1,0,0.0,2,599,1,1,4,28,4,6,1,Short,43,2024
0,0,1,341,4,90.53,2,20,36.21,9,1059,1,0,4,21,12,5,3,Long,29,2024
0,0,3,106,2,889.63,1,15,133.44,19,1109,0,0,4,1,2,3,3,Long,107,2024
0,1,4,197,2,1372.23,3,0,0.0,10,386,1,0,4,21,2,2,3,Very Short,210,2024
0,1,0,697,4,210.38,3,15,94.67,11,1582,1,1,5,13,5,0,1,Very Long,130,2024
1,1,0,606,2,1575.41,3,20,945.25,3,1238,1,0,4,12,12,3,3,Long,223,2024
1,1,5,623,7,1114.72,3,15,501.62,18,121,1,1,2,22,11,4,0,Very Short,207,2024
1,0,2,427,1,283.77,3,15,127.7,7,382,0,0,4,24,7,2,2,Very Short,147,2024
2,1,2,641,3,924.96,1,5,46.25,5,969,1,1,4,13,12,4,3,Long,221,2024
1,1,5,537,4,144.03,3,15,64.81,14,752,1,1,4,26,11,1,0,Short,109,2024
0,0,5,360,0,990.12,3,15,445.55,3,173,1,1,5,2,8,4,2,Very Short,56,2024
1,0,4,874,6,1884.92,1,20,376.98,1,1266,1,0,4,13,2,1,3,Long,159,2024
1,1,3,372,2,1594.64,3,20,956.78,3,1274,1,0,4,24,11,6,0,Long,10,2024
1,1,4,624,3,709.33,1,0,0.0,4,1331,0,0,4,22,8,3,2,Long,85,2024
0,0,4,323,4,449.34,1,5,22.47,22,907,0,0,4,21,2,2,3,Long,169,2024
1,1,4,209,5,1191.69,2,5,119.17,10,1678,0,0,4,2,11,5,0,Very Long,49,2024
0,0,5,83,1,791.81,3,5,118.77,3,1646,0,0,4,25,5,5,1,Very Long,28,2024
0,0,4,809,2,560.64,4,0,0.0,13,240,0,0,4,14,10,0,0,Very Short,75,2024
1,0,0,31,7,589.96,1,0,0.0,5,1455,0,0,4,5,4,4,1,Very Long,164,2024
2,1,0,889,3,1307.23,2,20,522.89,1,1458,0,0,4,4,1,3,3,Very Long,70,2024
1,1,2,376,0,365.22,4,0,0.0,5,218,1,0,4,14,6,4,2,Very Short,14,2024
2,1,1,446,7,380.1,4,30,456.12,5,453,1,0,4,14,6,4,2,Very Short,60,2024
0,0,4,434,6,1259.91,2,0,0.0,19,416,1,1,1,11,11,0,0,Very Short,14,2024
1,1,0,47,4,195.99,2,0,0.0,24,1369,1,0,4,12,2,0,3,Very Long,191,2024
0,1,2,128,6,1900.01,1,5,95.0,21,1158,0,0,4,29,11,4,0,Long,42,2024
1,1,5,849,4,140.83,2,5,14.08,16,814,1,1,5,25,2,6,3,Short,14,2024
1,1,3,485,1,458.98,1,30,137.69,9,763,1,1,3,7,12,5,3,Short,204,2024
0,1,5,371,5,1020.43,3,10,306.13,2,1074,1,1,2,14,9,5,0,Long,59,2024
0,1,4,114,4,343.51,3,10,103.05,10,827,0,0,4,11,5,5,1,Short,155,2024
2,0,5,516,4,431.02,3,0,0.0,13,442,1,0,4,15,12,6,3,Very Short,30,2024
0,1,4,280,5,896.58,2,0,0.0,16,1610,1,0,4,11,5,5,1,Very Long,3,2024
0,1,0,466,3,302.61,4,15,181.57,13,1024,0,0,4,19,8,0,2,Long,144,2024
2,1,2,236,7,350.46,4,0,0.0,24,815,1,0,4,6,1,5,3,Short,12,2024
0,1,1,573,3,408.08,4,0,0.0,23,1322,0,0,4,7,2,2,3,Long,80,2024
1,0,2,492,3,534.34,1,0,0.0,4,803,0,0,4,8,5,2,1,Short,39,2024
0,0,0,847,3,1093.23,1,0,0.0,7,1237,1,1,1,30,3,5,1,Long,47,2024
0,0,5,636,6,399.12,1,0,0.0,5,118,1,0,4,24,3,6,1,Very Short,187,2024
0,0,4,256,6,1550.52,4,0,0.0,5,673,1,0,4,18,5,5,1,Short,24,2024
0,1,1,222,2,1416.65,2,0,0.0,14,1397,1,1,1,10,8,5,2,Very Long,181,2024
1,1,5,406,5,445.89,2,0,0.0,5,1165,0,0,4,15,2,3,3,Long,157,2024
1,1,1,158,6,1710.57,4,10,684.23,15,877,1,0,4,1,10,1,0,Short,71,2024
1,1,2,13,1,686.08,2,25,343.04,4,1237,1,0,4,5,11,1,0,Long,12,2024
1,1,3,16,2,959.06,3,0,0.0,5,1450,1,0,4,1,11,4,0,Very Long,24,2024
0,1,2,25,5,1798.93,1,15,269.84,13,328,1,1,5,11,3,0,1,Very Short,80,2024
1,0,5,154,7,1198.33,1,20,239.67,9,1772,1,0,4,17,11,6,0,Very Long,39,2024
0,1,4,700,2,1877.82,1,0,0.0,5,1157,1,1,5,17,2,5,3,Long,94,2024
0,0,2,718,5,1648.42,2,0,0.0,2,1221,1,0,4,9,2,4,3,Long,154,2024
2,0,1,667,3,889.87,1,20,177.97,3,437,1,0,4,21,9,5,0,Very Short,3,2024
2,0,2,767,7,359.88,2,0,0.0,18,703,0,0,4,4,10,4,0,Short,20,2024
0,1,5,867,3,1394.57,1,15,209.19,16,750,1,0,4,16,2,4,3,Short,149,2024
0,0,3,760,5,753.65,3,15,339.14,24,654,1,0,4,31,5,4,1,Short,185,2024
1,1,1,107,3,708.78,2,15,212.63,17,907,0,0,4,29,5,2,1,Long,8,2024
1,0,0,463,0,447.48,4,0,0.0,21,1627,0,0,4,20,9,4,0,Very Long,88,2024
1,1,4,181,5,1783.9,1,5,89.2,21,350,1,0,4,7,7,6,2,Very Short,21,2024
1,1,2,569,3,1393.01,4,0,0.0,2,1233,1,1,5,7,8,2,2,Long,35,2024
0,0,3,388,0,619.43,2,0,0.0,19,1153,1,0,4,30,1,1,3,Long,201,2024
1,1,3,343,0,838.0,2,0,0.0,9,61,1,1,5,22,12,6,3,Very Short,215,2024
0,1,4,113,3,1372.89,3,20,823.73,20,575,1,0,4,21,7,6,2,Short,178,2024
1,0,5,630,0,939.03,2,10,187.81,17,787,0,0,4,1,9,6,0,Short,48,2024
1,0,2,848,6,982.36,3,0,0.0,18,307,0,0,4,24,6,0,2,Very Short,197,2024
2,1,1,881,3,634.5,3,0,0.0,3,331,1,1,4,30,3,5,1,Very Short,195,2024
0,0,1,892,5,1002.66,2,20,401.06,20,392,1,0,4,31,8,5,2,Very Short,162,2024
1,0,4,268,2,1734.82,3,10,520.45,18,283,1,0,4,15,4,0,1,Very Short,76,2024
0,1,5,510,3,661.89,2,0,0.0,21,400,0,0,4,20,3,2,1,Very Short,96,2024
1,1,3,121,2,1262.94,2,5,126.29,10,1242,0,0,4,20,7,5,2,Long,34,2024
0,0,4,649,4,434.0,2,10,86.8,4,376,1,0,4,10,5,4,1,Very Short,107,2024
0,0,1,483,3,1042.27,4,20,833.82,20,392,0,0,4,22,11,4,0,Very Short,209,2024
0,1,4,241,3,1232.41,2,10,246.48,19,354,1,0,4,28,8,2,2,Very Short,92,2024
1,1,4,138,2,1126.98,4,0,0.0,7,736,0,0,4,16,5,3,1,Short,101,2024
0,1,4,514,5,1221.94,2,0,0.0,15,1376,1,0,4,13,1,5,3,Very Long,211,2024
1,1,0,876,6,1377.6,2,15,413.28,15,210,0,0,4,4,5,5,1,Very Short,126,2024
0,0,1,809,1,362.07,1,15,54.31,15,809,1,0,4,12,2,0,3,Short,207,2024
1,1,4,676,4,79.62,1,20,15.92,18,117,0,0,4,21,3,3,1,Very Short,145,2024
2,0,5,737,4,205.16,4,10,82.06,20,833,1,0,4,13,4,5,1,Short,108,2024
0,0,4,460,7,1175.28,1,10,117.53,19,902,0,0,4,26,8,0,2,Short,183,2024
1,1,3,447,7,455.35,1,30,136.6,16,911,1,0,4,8,2,3,3,Long,161,2024
0,0,4,609,1,580.51,4,20,464.41,14,522,1,1,2,29,2,3,3,Short,45,2024
1,0,3,547,3,1120.81,4,20,896.65,7,1015,0,0,4,15,1,0,3,Long,165,2024
0,0,5,300,1,419.16,1,0,0.0,3,854,1,0,4,30,11,5,0,Short,108,2024
0,0,1,29,2,1460.35,4,10,584.14,23,187,0,0,4,26,12,3,3,Very Short,150,2024
1,0,4,644,5,259.41,4,0,0.0,9,1194,1,0,4,18,4,3,1,Long,188,2024
0,0,0,463,1,598.56,4,0,0.0,18,1150,1,0,4,15,6,5,2,Long,47,2024
0,0,4,306,4,328.42,2,0,0.0,20,1334,1,0,4,19,4,4,1,Long,20,2024
0,1,2,724,1,502.43,1,0,0.0,24,55,0,0,4,13,7,5,2,Very Short,116,2024
1,1,5,726,2,1202.14,4,20,961.71,20,577,1,1,3,20,7,5,2,Short,24,2024
2,0,3,406,3,1465.33,2,5,146.53,5,1612,1,1,3,3,4,2,1,Very Long,15,2024
1,1,0,78,6,422.99,4,15,253.79,11,566,1,0,4,23,8,4,2,Short,26,2024
1,1,4,389,0,610.88,2,0,0.0,21,1483,0,0,4,3,1,2,3,Very Long,140,2024
2,1,2,555,1,419.59,4,25,419.59,23,172,1,0,4,23,8,4,2,Very Short,35,2024
1,0,0,871,4,277.17,3,15,124.73,13,732,1,0,4,1,10,1,0,Short,77,2024
1,1,2,532,7,677.15,3,0,0.0,13,210,1,0,4,20,1,5,3,Very Short,89,2024
1,0,2,624,2,1916.88,1,0,0.0,2,1201,0,0,4,21,9,5,0,Long,78,2024
2,0,5,33,7,309.43,3,15,139.24,21,1508,0,0,4,26,9,3,0,Very Long,128,2024
0,1,4,522,7,949.77,3,25,712.33,2,1577,0,0,4,20,12,4,3,Very Long,103,2024
1,0,2,229,6,870.43,3,0,0.0,2,1449,1,0,4,21,10,0,0,Very Long,30,2024
1,1,5,377,2,761.42,3,30,685.28,11,211,1,0,4,8,1,0,3,Very Short,31,2024
0,0,2,476,3,342.27,1,0,0.0,1,431,1,0,4,30,1,1,3,Very Short,136,2024
1,1,3,468,7,215.98,3,20,129.59,21,1734,0,0,4,20,2,1,3,Very Long,51,2024
